tweet.id,id,version,batch.tweet,hate.speech,offensive.language,tweet_hashed
1894,1244,B,R44,0,1,&amp; this bitch ask me why my jeans sag cuz they tryna hold my bandz up &#128176;
1781,1183,B,R31,1,1,@###### @###### your what's wrong with the white race you fuckin coon slaying piece of poop please die alone
1781,1587,B,R31,1,1,@###### @###### your what's wrong with the white race you fuckin coon slaying piece of poop please die alone
1781,1822,B,R31,1,1,@###### @###### your what's wrong with the white race you fuckin coon slaying piece of poop please die alone
1874,1199,B,R24,1,1,@###### ratchet white trash
1874,1207,B,R24,1,1,@###### ratchet white trash
1874,1241,B,R24,1,1,@###### ratchet white trash
2693,1180,B,R43,0,1,&#128553;&#128557; RT @###### My Co worker talking about what's my twitter name Oh no hoe you could never screen shot me to the boss
2693,1232,B,R43,0,1,&#128553;&#128557; RT @###### My Co worker talking about what's my twitter name Oh no hoe you could never screen shot me to the boss
2693,1558,B,R43,0,1,&#128553;&#128557; RT @###### My Co worker talking about what's my twitter name Oh no hoe you could never screen shot me to the boss
2586,1223,B,R36,0,0,"@###### God awful, and that dude is Dorian / eggplant black."
2586,1271,B,R36,0,0,"@###### God awful, and that dude is Dorian / eggplant black."
2586,1572,B,R36,0,0,"@###### God awful, and that dude is Dorian / eggplant black."
557,75,B,R7,0,0,WTF I'mma do about my legs Charlie Murphy...
557,120,B,R7,0,1,WTF I'mma do about my legs Charlie Murphy...
557,322,B,R7,0,1,WTF I'mma do about my legs Charlie Murphy...
2457,1202,B,R7,0,1,RT @###### @###### California's biggest retards. Don't forget about HOLY who just released an amazing EP.
2457,1576,B,R7,0,1,RT @###### @###### California's biggest retards. Don't forget about HOLY who just released an amazing EP.
2457,1583,B,R7,1,1,RT @###### @###### California's biggest retards. Don't forget about HOLY who just released an amazing EP.
1561,1204,B,R11,1,1,The word bitch don't apply to all women but all women got a little bitch in em
1561,1210,B,R11,0,1,The word bitch don't apply to all women but all women got a little bitch in em
1561,1237,B,R11,0,1,The word bitch don't apply to all women but all women got a little bitch in em
1414,1228,B,R14,0,0,"Cheez-Its, Honey BBQ Lays, Oreos and a monstrous glass of 2% right now. I'm the skinny-fat poster boy."
1414,1566,B,R14,0,0,"Cheez-Its, Honey BBQ Lays, Oreos and a monstrous glass of 2% right now. I'm the skinny-fat poster boy."
1414,1599,B,R14,0,0,"Cheez-Its, Honey BBQ Lays, Oreos and a monstrous glass of 2% right now. I'm the skinny-fat poster boy."
637,14,B,R37,0,1,Fitzpatrick is trash bruh
637,140,B,R37,0,0,Fitzpatrick is trash bruh
637,192,B,R37,0,0,Fitzpatrick is trash bruh
2028,1196,B,R28,0,0,Their salsa negro is awesome... @###### @######
2028,1243,B,R28,0,0,Their salsa negro is awesome... @###### @######
2028,1567,B,R28,0,0,Their salsa negro is awesome... @###### @######
1445,1228,B,R45,0,0,RT @###### &#8220;@###### @###### finished the essay and the quiz bitch&#8221;good job bud proud of you
1445,1566,B,R45,0,1,RT @###### &#8220;@###### @###### finished the essay and the quiz bitch&#8221;good job bud proud of you
1445,1599,B,R45,0,0,RT @###### &#8220;@###### @###### finished the essay and the quiz bitch&#8221;good job bud proud of you
410,200,B,R10,0,1,Happy bday @###### I love you my nigguh #livingLegend
410,212,B,R10,0,1,Happy bday @###### I love you my nigguh #livingLegend
410,339,B,R10,0,1,Happy bday @###### I love you my nigguh #livingLegend
168,10,B,R18,0,0,"&#8220;@###### I be laughing when my ex be tryna stunt, bitch you forgot I went with you I know what you got &amp; don't got &#128514;&#128514;&#8221;"
168,27,B,R18,0,0,"&#8220;@###### I be laughing when my ex be tryna stunt, bitch you forgot I went with you I know what you got &amp; don't got &#128514;&#128514;&#8221;"
168,337,B,R18,0,0,"&#8220;@###### I be laughing when my ex be tryna stunt, bitch you forgot I went with you I know what you got &amp; don't got &#128514;&#128514;&#8221;"
2196,1194,B,R46,0,1,this guy is the biggest faggot omfg
2196,1209,B,R46,1,1,this guy is the biggest faggot omfg
2196,1224,B,R46,1,1,this guy is the biggest faggot omfg
2508,1215,B,R8,1,1,All it take is for one bitch to open her mouth and niggas start fuckin up.
2508,1220,B,R8,1,1,All it take is for one bitch to open her mouth and niggas start fuckin up.
2508,1563,B,R8,1,1,All it take is for one bitch to open her mouth and niggas start fuckin up.
2419,979,B,R19,0,0,"I'm too nice to people , but when I finally decide to say something , I'm a bitch . wonderful ."
2419,1020,B,R19,0,0,"I'm too nice to people , but when I finally decide to say something , I'm a bitch . wonderful ."
2419,1039,B,R19,0,0,"I'm too nice to people , but when I finally decide to say something , I'm a bitch . wonderful ."
2143,1205,B,R43,0,0,"Disturbing: feeling pressure from #ISIS fanboys, Al Qaeda fanboys resort to celebrating 9/11 to reclaim their Jihadi bona fides"
2143,1229,B,R43,0,1,"Disturbing: feeling pressure from #ISIS fanboys, Al Qaeda fanboys resort to celebrating 9/11 to reclaim their Jihadi bona fides"
2143,1245,B,R43,1,0,"Disturbing: feeling pressure from #ISIS fanboys, Al Qaeda fanboys resort to celebrating 9/11 to reclaim their Jihadi bona fides"
1654,1247,B,R4,0,1,That nigga talkin like a hoe Tell that bitch nigga speak up
1654,1828,B,R4,1,1,That nigga talkin like a hoe Tell that bitch nigga speak up
1654,1893,B,R4,1,1,That nigga talkin like a hoe Tell that bitch nigga speak up
1800,1183,B,R50,0,1,"RT @###### You can't be a hoe saying that another girls a hoe. Your both hoes, it cancels each other out."
1800,1587,B,R50,1,1,"RT @###### You can't be a hoe saying that another girls a hoe. Your both hoes, it cancels each other out."
1800,1822,B,R50,0,1,"RT @###### You can't be a hoe saying that another girls a hoe. Your both hoes, it cancels each other out."
2123,1205,B,R23,0,0,RT @###### @###### you're secretly a Yankee fan! You'll admit it some day !
2123,1229,B,R23,0,0,RT @###### @###### you're secretly a Yankee fan! You'll admit it some day !
2123,1245,B,R23,0,0,RT @###### @###### you're secretly a Yankee fan! You'll admit it some day !
40,7,B,R40,0,1,RT @###### Yo BCU band made UCF band look like trash
40,92,B,R40,0,0,RT @###### Yo BCU band made UCF band look like trash
40,113,B,R40,0,0,RT @###### Yo BCU band made UCF band look like trash
907,61,B,R7,1,1,My neighbors be sick when i wake um up to all this nigger music ctfu
907,181,B,R7,1,1,My neighbors be sick when i wake um up to all this nigger music ctfu
907,333,B,R7,0,1,My neighbors be sick when i wake um up to all this nigger music ctfu
1198,978,B,R48,0,1,RT @###### you hang out with a hoe you gonna turn into a hoe
1198,1192,B,R48,0,1,RT @###### you hang out with a hoe you gonna turn into a hoe
1198,1198,B,R48,0,1,RT @###### you hang out with a hoe you gonna turn into a hoe
898,45,B,R48,0,0,@###### lol then they have one more flavor I think it's yellow idk.. But yea there bomb.
898,93,B,R48,0,0,@###### lol then they have one more flavor I think it's yellow idk.. But yea there bomb.
898,177,B,R48,0,0,@###### lol then they have one more flavor I think it's yellow idk.. But yea there bomb.
2392,1225,B,R42,0,1,"What these bitches want from a nigga?, like on some DMX shit"
2392,1226,B,R42,0,1,"What these bitches want from a nigga?, like on some DMX shit"
2392,1235,B,R42,1,0,"What these bitches want from a nigga?, like on some DMX shit"
695,5,B,R45,1,1,I'll give you a baby zebra girl.
695,24,B,R45,0,0,I'll give you a baby zebra girl.
695,118,B,R45,0,0,I'll give you a baby zebra girl.
2942,1176,B,R42,1,1,"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch."""
2942,1573,B,R42,0,1,"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch."""
2942,1819,B,R42,0,1,"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch."""
2708,1200,B,R8,1,1,Only white trash would call slants and hindis and moslems their equals.
2708,1578,B,R8,1,1,Only white trash would call slants and hindis and moslems their equals.
2708,1585,B,R8,1,1,Only white trash would call slants and hindis and moslems their equals.
1790,1183,B,R40,0,0,being up at 5am cuz your cat meowed at a nocturnal bird is the ultimate #toughbreak
1790,1587,B,R40,0,0,being up at 5am cuz your cat meowed at a nocturnal bird is the ultimate #toughbreak
1790,1822,B,R40,0,0,being up at 5am cuz your cat meowed at a nocturnal bird is the ultimate #toughbreak
796,55,B,R46,0,0,@###### oh... my phone is some trash! but you knew that!
796,79,B,R46,0,0,@###### oh... my phone is some trash! but you knew that!
796,160,B,R46,0,0,@###### oh... my phone is some trash! but you knew that!
2343,1269,B,R43,0,1,Sometimes u gotta knock a nicca out tho #IJS #FreeCB
2343,1570,B,R43,0,0,Sometimes u gotta knock a nicca out tho #IJS #FreeCB
2343,1586,B,R43,0,1,Sometimes u gotta knock a nicca out tho #IJS #FreeCB
885,45,B,R35,1,1,Can't stand that faggot.
885,93,B,R35,0,1,Can't stand that faggot.
885,177,B,R35,1,1,Can't stand that faggot.
1682,1247,B,R32,0,1,I would never hit a woman but I would slap a hoe
1682,1828,B,R32,0,1,I would never hit a woman but I would slap a hoe
1682,1893,B,R32,0,1,I would never hit a woman but I would slap a hoe
1448,1228,B,R48,1,1,@###### chik fil a. hipotle is trash and taco bell will give you the runs
1448,1566,B,R48,0,1,@###### chik fil a. hipotle is trash and taco bell will give you the runs
1448,1599,B,R48,0,0,@###### chik fil a. hipotle is trash and taco bell will give you the runs
466,76,B,R16,0,1,@###### come draw and paint with me niggah!
466,188,B,R16,0,0,@###### come draw and paint with me niggah!
466,203,B,R16,0,1,@###### come draw and paint with me niggah!
2845,1188,B,R45,0,0,"RT @###### Charlie: ""My last two songs will be quasi-religious songs for the sake of @###### who's coming up next."""
2845,1191,B,R45,0,0,"RT @###### Charlie: ""My last two songs will be quasi-religious songs for the sake of @###### who's coming up next."""
2845,1564,B,R45,0,0,"RT @###### Charlie: ""My last two songs will be quasi-religious songs for the sake of @###### who's coming up next."""
985,89,B,R35,0,0,"I'm not weird, you're just a faggot"
985,136,B,R35,0,0,"I'm not weird, you're just a faggot"
985,213,B,R35,0,0,"I'm not weird, you're just a faggot"
302,99,B,R2,0,1,RT @###### @###### @###### @###### @###### @###### So glad Charlie agrees with Carol and CNN that assaulting girls is OK&#8230;
302,329,B,R2,1,0,RT @###### @###### @###### @###### @###### @###### So glad Charlie agrees with Carol and CNN that assaulting girls is OK&#8230;
302,352,B,R2,0,0,RT @###### @###### @###### @###### @###### @###### So glad Charlie agrees with Carol and CNN that assaulting girls is OK&#8230;
2032,1196,B,R32,0,1,@###### @###### I like that your room isn't a big sloppy mess like most of these Twitter hoes
2032,1243,B,R32,1,1,@###### @###### I like that your room isn't a big sloppy mess like most of these Twitter hoes
2032,1567,B,R32,0,1,@###### @###### I like that your room isn't a big sloppy mess like most of these Twitter hoes
2088,1219,B,R38,1,1,Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.
2088,1259,B,R38,1,1,Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.
2088,1592,B,R38,1,1,Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.
1603,1580,B,R3,0,1,RT @###### Watching the Innocence of Muslims. That dude who played Muhammed must be getting a ton of pussy now.
1603,1581,B,R3,0,1,RT @###### Watching the Innocence of Muslims. That dude who played Muhammed must be getting a ton of pussy now.
1603,1589,B,R3,0,1,RT @###### Watching the Innocence of Muslims. That dude who played Muhammed must be getting a ton of pussy now.
2617,1186,B,R17,0,0,the birds out tonight
2617,1195,B,R17,0,0,the birds out tonight
2617,1211,B,R17,0,0,the birds out tonight
1832,975,B,R32,0,0,@###### @###### trash ain't it
1832,1217,B,R32,0,0,@###### @###### trash ain't it
1832,1260,B,R32,0,0,@###### @###### trash ain't it
1819,975,B,R19,0,1,&#8220;@###### Ur ex girlfriend is a slut&#8221; fr f dat hoe
1819,1217,B,R19,1,1,&#8220;@###### Ur ex girlfriend is a slut&#8221; fr f dat hoe
1819,1260,B,R19,0,1,&#8220;@###### Ur ex girlfriend is a slut&#8221; fr f dat hoe
383,106,B,R33,0,1,@###### fuck u u dumb ass bitch hoe
383,189,B,R33,1,1,@###### fuck u u dumb ass bitch hoe
383,326,B,R33,1,1,@###### fuck u u dumb ass bitch hoe
2215,1568,B,R15,0,1,So many bitches think they're so much hotter than they are
2215,1569,B,R15,0,1,So many bitches think they're so much hotter than they are
2215,1829,B,R15,1,1,So many bitches think they're so much hotter than they are
694,5,B,R44,0,0,"Just start blocking dissenters, you coward pussy. RT@###### Patiently awaiting a drop in my Twitter followers. Nothing yet.Oh well."
694,24,B,R44,0,0,"Just start blocking dissenters, you coward pussy. RT@###### Patiently awaiting a drop in my Twitter followers. Nothing yet.Oh well."
694,118,B,R44,0,0,"Just start blocking dissenters, you coward pussy. RT@###### Patiently awaiting a drop in my Twitter followers. Nothing yet.Oh well."
2808,1188,B,R8,1,1,Broner would still knock half u niccas out
2808,1191,B,R8,0,1,Broner would still knock half u niccas out
2808,1564,B,R8,0,1,Broner would still knock half u niccas out
1699,1247,B,R49,0,1,RT @###### Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;
1699,1828,B,R49,0,1,RT @###### Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;
1699,1893,B,R49,0,1,RT @###### Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;
2793,1012,B,R43,0,0,@###### Ho ho ho.
2793,1212,B,R43,0,0,@###### Ho ho ho.
2793,1233,B,R43,0,0,@###### Ho ho ho.
941,61,B,R41,0,0,"@###### Yankees playing tonight in the Bronx,3rd game of the current series against the diamondbacks"
941,181,B,R41,0,0,"@###### Yankees playing tonight in the Bronx,3rd game of the current series against the diamondbacks"
941,333,B,R41,0,0,"@###### Yankees playing tonight in the Bronx,3rd game of the current series against the diamondbacks"
956,89,B,R6,0,0,The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.
956,136,B,R6,0,0,The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.
956,213,B,R6,1,0,The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.
2191,1194,B,R41,0,0,"Gotta love rednecks. Loud, stupid, stubborn, and full o schitt."
2191,1209,B,R41,0,0,"Gotta love rednecks. Loud, stupid, stubborn, and full o schitt."
2191,1224,B,R41,0,1,"Gotta love rednecks. Loud, stupid, stubborn, and full o schitt."
2841,1188,B,R41,0,1,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;
2841,1191,B,R41,0,0,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;
2841,1564,B,R41,0,0,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;
1678,1247,B,R28,0,1,@###### @###### your a fag
1678,1828,B,R28,1,1,@###### @###### your a fag
1678,1893,B,R28,1,0,@###### @###### your a fag
1471,992,B,R21,1,1,Punk ass broke faggots.
1471,1024,B,R21,1,1,Punk ass broke faggots.
1471,1203,B,R21,1,1,Punk ass broke faggots.
488,76,B,R38,0,0,RT @###### Lmao they all trash before &amp; after &#128530;&#128557;
488,188,B,R38,0,0,RT @###### Lmao they all trash before &amp; after &#128530;&#128557;
488,203,B,R38,0,0,RT @###### Lmao they all trash before &amp; after &#128530;&#128557;
376,106,B,R26,0,0,@###### @###### racist @###### tx trash racist why wld u intvw @###### n ask racist questions itwas so disrespectful
376,189,B,R26,0,0,@###### @###### racist @###### tx trash racist why wld u intvw @###### n ask racist questions itwas so disrespectful
376,326,B,R26,1,1,@###### @###### racist @###### tx trash racist why wld u intvw @###### n ask racist questions itwas so disrespectful
93,119,B,R43,0,0,RT @###### when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who sel&#8230;
93,204,B,R43,0,1,RT @###### when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who sel&#8230;
93,207,B,R43,0,0,RT @###### when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who sel&#8230;
2433,979,B,R33,0,0,Why do peeps gotta be mad ghetto nowadays? Smh pull up your pants!
2433,1020,B,R33,0,0,Why do peeps gotta be mad ghetto nowadays? Smh pull up your pants!
2433,1039,B,R33,0,1,Why do peeps gotta be mad ghetto nowadays? Smh pull up your pants!
1531,1252,B,R31,0,1,"imma tall dread head wit a fat face
bitch do better"
1531,1261,B,R31,0,1,"imma tall dread head wit a fat face
bitch do better"
1531,1262,B,R31,0,1,"imma tall dread head wit a fat face
bitch do better"
2455,1202,B,R5,0,0,"RT @###### One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
2455,1576,B,R5,0,0,"RT @###### One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
2455,1583,B,R5,0,0,"RT @###### One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
2126,1205,B,R26,0,1,RT @###### @###### bitch don't nobody care
2126,1229,B,R26,0,1,RT @###### @###### bitch don't nobody care
2126,1245,B,R26,0,1,RT @###### @###### bitch don't nobody care
1993,988,B,R43,0,1,I'm lactose and hoe nigga tolerant
1993,1193,B,R43,1,1,I'm lactose and hoe nigga tolerant
1993,1606,B,R43,1,1,I'm lactose and hoe nigga tolerant
771,55,B,R21,0,0,"RT @###### It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime"
771,79,B,R21,0,0,"RT @###### It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime"
771,160,B,R21,0,0,"RT @###### It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime"
441,200,B,R41,0,0,Taco Bell is super trash when you're sober
441,212,B,R41,0,0,Taco Bell is super trash when you're sober
441,339,B,R41,0,0,Taco Bell is super trash when you're sober
1079,1562,B,R29,0,1,This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;
1079,1591,B,R29,0,1,This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;
1079,1818,B,R29,0,1,This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;
2665,1180,B,R15,1,0,@###### lol trash I would of kept it if she was cute
2665,1232,B,R15,0,1,@###### lol trash I would of kept it if she was cute
2665,1558,B,R15,0,0,@###### lol trash I would of kept it if she was cute
959,89,B,R9,0,0,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined"
959,136,B,R9,0,0,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined"
959,213,B,R9,0,0,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined"
2909,1169,B,R9,1,0,Damn @###### &amp; his nigger music waking up the whole school in the morning .. &#128664;&#127926;&#128543;
2909,1176,B,R9,1,0,Damn @###### &amp; his nigger music waking up the whole school in the morning .. &#128664;&#127926;&#128543;
2909,1573,B,R9,1,1,Damn @###### &amp; his nigger music waking up the whole school in the morning .. &#128664;&#127926;&#128543;
1102,1206,B,R2,0,0,"RT @###### @###### @###### yea but cotto was frustrated n didnt wanna go on,and like a bitch he left the ring as soo&#8230;"
1102,1208,B,R2,0,0,"RT @###### @###### @###### yea but cotto was frustrated n didnt wanna go on,and like a bitch he left the ring as soo&#8230;"
1102,1251,B,R2,0,0,"RT @###### @###### @###### yea but cotto was frustrated n didnt wanna go on,and like a bitch he left the ring as soo&#8230;"
2453,1202,B,R3,0,1,Idc I eat the pussy &#128513;
2453,1576,B,R3,0,1,Idc I eat the pussy &#128513;
2453,1583,B,R3,0,1,Idc I eat the pussy &#128513;
1057,1562,B,R7,0,0,"@###### yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way"
1057,1591,B,R7,0,0,"@###### yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way"
1057,1818,B,R7,0,0,"@###### yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way"
602,14,B,R2,0,0,"For instance...Nikki said BET you won't fight her. I said bet? She said bet. Whipped a quick u-turn, whooped that ass, and went to jail &#128514;"
602,140,B,R2,0,0,"For instance...Nikki said BET you won't fight her. I said bet? She said bet. Whipped a quick u-turn, whooped that ass, and went to jail &#128514;"
602,192,B,R2,0,0,"For instance...Nikki said BET you won't fight her. I said bet? She said bet. Whipped a quick u-turn, whooped that ass, and went to jail &#128514;"
2375,1225,B,R25,0,1,"@###### bitch shut up and hand me some of those flowers you selling, the light is about to change."
2375,1226,B,R25,0,1,"@###### bitch shut up and hand me some of those flowers you selling, the light is about to change."
2375,1235,B,R25,1,1,"@###### bitch shut up and hand me some of those flowers you selling, the light is about to change."
452,76,B,R2,0,0,"""IBS"" irritable bitch syndrome."
452,188,B,R2,0,0,"""IBS"" irritable bitch syndrome."
452,203,B,R2,0,1,"""IBS"" irritable bitch syndrome."
2405,979,B,R5,0,1,It's the most hillbilly thought ever. A thing is a way ONE TIME or to ONE AUDIENCE and therefore it must be that way always.
2405,1020,B,R5,0,0,It's the most hillbilly thought ever. A thing is a way ONE TIME or to ONE AUDIENCE and therefore it must be that way always.
2405,1039,B,R5,0,1,It's the most hillbilly thought ever. A thing is a way ONE TIME or to ONE AUDIENCE and therefore it must be that way always.
938,61,B,R38,0,0,Anyone want some absolutely amazing and deliciously fresh perfect monkey bread? &#128586;&#128584;
938,181,B,R38,0,0,Anyone want some absolutely amazing and deliciously fresh perfect monkey bread? &#128586;&#128584;
938,333,B,R38,0,0,Anyone want some absolutely amazing and deliciously fresh perfect monkey bread? &#128586;&#128584;
2774,1012,B,R24,0,1,RT @###### Ima catfish a bitch with fake arms
2774,1212,B,R24,1,1,RT @###### Ima catfish a bitch with fake arms
2774,1233,B,R24,1,1,RT @###### Ima catfish a bitch with fake arms
2348,1269,B,R48,0,1,My flow retarded &#128526;
2348,1570,B,R48,1,0,My flow retarded &#128526;
2348,1586,B,R48,0,0,My flow retarded &#128526;
773,55,B,R23,0,1,Lmaoo we was sayin this same statement last year RT @###### Boozer is trash bro I'm done!! &#128514;
773,79,B,R23,0,0,Lmaoo we was sayin this same statement last year RT @###### Boozer is trash bro I'm done!! &#128514;
773,160,B,R23,0,0,Lmaoo we was sayin this same statement last year RT @###### Boozer is trash bro I'm done!! &#128514;
165,10,B,R15,0,0,RT @###### Soulja boy trash now but I'm not gonna act like I never cranked that superman.
165,27,B,R15,0,0,RT @###### Soulja boy trash now but I'm not gonna act like I never cranked that superman.
165,337,B,R15,0,1,RT @###### Soulja boy trash now but I'm not gonna act like I never cranked that superman.
335,99,B,R35,0,1,I'm already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah I just wanted to say you're a hoe
335,329,B,R35,0,1,I'm already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah I just wanted to say you're a hoe
335,352,B,R35,0,1,I'm already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah I just wanted to say you're a hoe
504,51,B,R4,0,1,And when I say DOH DOH DOH DOH bitch that be Kdot
504,153,B,R4,0,1,And when I say DOH DOH DOH DOH bitch that be Kdot
504,171,B,R4,0,1,And when I say DOH DOH DOH DOH bitch that be Kdot
2456,1202,B,R6,0,1,RT @###### @###### not only you. and that pom stuff? totally porn.
2456,1576,B,R6,0,1,RT @###### @###### not only you. and that pom stuff? totally porn.
2456,1583,B,R6,0,1,RT @###### @###### not only you. and that pom stuff? totally porn.
629,14,B,R29,0,0,30 mins for @###### n @###### to pick out a trash can @ meijer....now do u guys understand why I took 3 shots before this trip
629,140,B,R29,0,0,30 mins for @###### n @###### to pick out a trash can @ meijer....now do u guys understand why I took 3 shots before this trip
