tweet.id,id,version,batch.tweet,hate.speech,offensive.language,tweet_hashed
2143,1112,C,R43,0,0,"Disturbing: feeling pressure from #ISIS fanboys, Al Qaeda fanboys resort to celebrating 9/11 to reclaim their Jihadi bona fides"
2143,1278,C,R43,0,0,"Disturbing: feeling pressure from #ISIS fanboys, Al Qaeda fanboys resort to celebrating 9/11 to reclaim their Jihadi bona fides"
2143,1417,C,R43,1,0,"Disturbing: feeling pressure from #ISIS fanboys, Al Qaeda fanboys resort to celebrating 9/11 to reclaim their Jihadi bona fides"
1654,1289,C,R4,0,1,That nigga talkin like a hoe Tell that bitch nigga speak up
1654,1400,C,R4,0,1,That nigga talkin like a hoe Tell that bitch nigga speak up
1654,1412,C,R4,0,1,That nigga talkin like a hoe Tell that bitch nigga speak up
1800,1083,C,R50,0,1,"RT @###### You can't be a hoe saying that another girls a hoe. Your both hoes, it cancels each other out."
1800,1099,C,R50,1,1,"RT @###### You can't be a hoe saying that another girls a hoe. Your both hoes, it cancels each other out."
1800,1276,C,R50,0,1,"RT @###### You can't be a hoe saying that another girls a hoe. Your both hoes, it cancels each other out."
2123,1112,C,R23,0,0,RT @###### @###### you're secretly a Yankee fan! You'll admit it some day !
2123,1278,C,R23,0,0,RT @###### @###### you're secretly a Yankee fan! You'll admit it some day !
2123,1417,C,R23,0,1,RT @###### @###### you're secretly a Yankee fan! You'll admit it some day !
40,277,C,R40,0,1,RT @###### Yo BCU band made UCF band look like trash
40,307,C,R40,0,0,RT @###### Yo BCU band made UCF band look like trash
40,323,C,R40,0,0,RT @###### Yo BCU band made UCF band look like trash
907,38,C,R7,1,1,My neighbors be sick when i wake um up to all this nigger music ctfu
907,141,C,R7,1,1,My neighbors be sick when i wake um up to all this nigger music ctfu
907,269,C,R7,0,1,My neighbors be sick when i wake um up to all this nigger music ctfu
1198,1043,C,R48,0,1,RT @###### you hang out with a hoe you gonna turn into a hoe
1198,1064,C,R48,0,1,RT @###### you hang out with a hoe you gonna turn into a hoe
1198,1399,C,R48,0,0,RT @###### you hang out with a hoe you gonna turn into a hoe
898,64,C,R48,0,0,@###### lol then they have one more flavor I think it's yellow idk.. But yea there bomb.
898,87,C,R48,0,0,@###### lol then they have one more flavor I think it's yellow idk.. But yea there bomb.
898,97,C,R48,0,0,@###### lol then they have one more flavor I think it's yellow idk.. But yea there bomb.
2392,1504,C,R42,1,1,"What these bitches want from a nigga?, like on some DMX shit"
2392,1542,C,R42,0,1,"What these bitches want from a nigga?, like on some DMX shit"
2392,1551,C,R42,0,1,"What these bitches want from a nigga?, like on some DMX shit"
695,58,C,R45,0,0,I'll give you a baby zebra girl.
695,71,C,R45,0,0,I'll give you a baby zebra girl.
695,324,C,R45,0,0,I'll give you a baby zebra girl.
2942,1392,C,R42,1,0,"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch."""
2942,1410,C,R42,1,0,"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch."""
2942,1717,C,R42,0,1,"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch."""
2708,1093,C,R8,1,1,Only white trash would call slants and hindis and moslems their equals.
2708,1390,C,R8,1,1,Only white trash would call slants and hindis and moslems their equals.
2708,1538,C,R8,1,1,Only white trash would call slants and hindis and moslems their equals.
1790,1083,C,R40,0,0,being up at 5am cuz your cat meowed at a nocturnal bird is the ultimate #toughbreak
1790,1099,C,R40,0,0,being up at 5am cuz your cat meowed at a nocturnal bird is the ultimate #toughbreak
1790,1276,C,R40,0,0,being up at 5am cuz your cat meowed at a nocturnal bird is the ultimate #toughbreak
796,60,C,R46,0,0,@###### oh... my phone is some trash! but you knew that!
796,321,C,R46,0,0,@###### oh... my phone is some trash! but you knew that!
796,395,C,R46,0,0,@###### oh... my phone is some trash! but you knew that!
2343,1530,C,R43,0,1,Sometimes u gotta knock a nicca out tho #IJS #FreeCB
2343,1748,C,R43,1,0,Sometimes u gotta knock a nicca out tho #IJS #FreeCB
2343,1749,C,R43,0,1,Sometimes u gotta knock a nicca out tho #IJS #FreeCB
885,64,C,R35,0,0,Can't stand that faggot.
885,87,C,R35,0,1,Can't stand that faggot.
885,97,C,R35,1,1,Can't stand that faggot.
1682,1289,C,R32,0,1,I would never hit a woman but I would slap a hoe
1682,1400,C,R32,0,1,I would never hit a woman but I would slap a hoe
1682,1412,C,R32,0,1,I would never hit a woman but I would slap a hoe
1448,1030,C,R48,0,0,@###### chik fil a. hipotle is trash and taco bell will give you the runs
1448,1045,C,R48,0,0,@###### chik fil a. hipotle is trash and taco bell will give you the runs
1448,1068,C,R48,0,0,@###### chik fil a. hipotle is trash and taco bell will give you the runs
466,37,C,R16,0,1,@###### come draw and paint with me niggah!
466,320,C,R16,1,1,@###### come draw and paint with me niggah!
466,341,C,R16,1,1,@###### come draw and paint with me niggah!
2845,1106,C,R45,0,0,"RT @###### Charlie: ""My last two songs will be quasi-religious songs for the sake of @###### who's coming up next."""
2845,1127,C,R45,0,0,"RT @###### Charlie: ""My last two songs will be quasi-religious songs for the sake of @###### who's coming up next."""
2845,1537,C,R45,0,0,"RT @###### Charlie: ""My last two songs will be quasi-religious songs for the sake of @###### who's coming up next."""
985,8,C,R35,0,0,"I'm not weird, you're just a faggot"
985,41,C,R35,0,0,"I'm not weird, you're just a faggot"
985,146,C,R35,0,0,"I'm not weird, you're just a faggot"
302,104,C,R2,0,1,RT @###### @###### @###### @###### @###### @###### So glad Charlie agrees with Carol and CNN that assaulting girls is OK&#8230;
302,161,C,R2,0,0,RT @###### @###### @###### @###### @###### @###### So glad Charlie agrees with Carol and CNN that assaulting girls is OK&#8230;
302,273,C,R2,0,1,RT @###### @###### @###### @###### @###### @###### So glad Charlie agrees with Carol and CNN that assaulting girls is OK&#8230;
2032,1033,C,R32,1,1,@###### @###### I like that your room isn't a big sloppy mess like most of these Twitter hoes
2032,1041,C,R32,0,0,@###### @###### I like that your room isn't a big sloppy mess like most of these Twitter hoes
2032,1821,C,R32,0,1,@###### @###### I like that your room isn't a big sloppy mess like most of these Twitter hoes
2088,1279,C,R38,1,1,Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.
2088,1389,C,R38,0,1,Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.
2088,1407,C,R38,0,1,Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.
1603,1406,C,R3,0,1,RT @###### Watching the Innocence of Muslims. That dude who played Muhammed must be getting a ton of pussy now.
1603,1426,C,R3,0,1,RT @###### Watching the Innocence of Muslims. That dude who played Muhammed must be getting a ton of pussy now.
1603,1750,C,R3,0,1,RT @###### Watching the Innocence of Muslims. That dude who played Muhammed must be getting a ton of pussy now.
2617,1754,C,R17,0,0,the birds out tonight
2617,1755,C,R17,0,0,the birds out tonight
2617,1756,C,R17,1,0,the birds out tonight
1832,1047,C,R32,0,0,@###### @###### trash ain't it
1832,1397,C,R32,0,0,@###### @###### trash ain't it
1832,1404,C,R32,1,1,@###### @###### trash ain't it
1819,1047,C,R19,1,1,&#8220;@###### Ur ex girlfriend is a slut&#8221; fr f dat hoe
1819,1397,C,R19,1,1,&#8220;@###### Ur ex girlfriend is a slut&#8221; fr f dat hoe
1819,1404,C,R19,0,1,&#8220;@###### Ur ex girlfriend is a slut&#8221; fr f dat hoe
383,47,C,R33,0,1,@###### fuck u u dumb ass bitch hoe
383,280,C,R33,0,1,@###### fuck u u dumb ass bitch hoe
2215,984,C,R15,0,1,So many bitches think they're so much hotter than they are
2215,1076,C,R15,0,1,So many bitches think they're so much hotter than they are
2215,1830,C,R15,0,1,So many bitches think they're so much hotter than they are
694,58,C,R44,0,0,"Just start blocking dissenters, you coward pussy. RT@###### Patiently awaiting a drop in my Twitter followers. Nothing yet.Oh well."
694,71,C,R44,0,0,"Just start blocking dissenters, you coward pussy. RT@###### Patiently awaiting a drop in my Twitter followers. Nothing yet.Oh well."
694,324,C,R44,0,0,"Just start blocking dissenters, you coward pussy. RT@###### Patiently awaiting a drop in my Twitter followers. Nothing yet.Oh well."
2808,1106,C,R8,1,1,Broner would still knock half u niccas out
2808,1127,C,R8,1,1,Broner would still knock half u niccas out
2808,1537,C,R8,0,1,Broner would still knock half u niccas out
1699,1289,C,R49,0,1,RT @###### Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;
1699,1400,C,R49,0,1,RT @###### Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;
1699,1412,C,R49,0,1,RT @###### Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;
2793,1029,C,R43,0,0,@###### Ho ho ho.
2793,1089,C,R43,0,0,@###### Ho ho ho.
2793,1095,C,R43,0,0,@###### Ho ho ho.
941,38,C,R41,0,0,"@###### Yankees playing tonight in the Bronx,3rd game of the current series against the diamondbacks"
941,141,C,R41,0,0,"@###### Yankees playing tonight in the Bronx,3rd game of the current series against the diamondbacks"
941,269,C,R41,0,0,"@###### Yankees playing tonight in the Bronx,3rd game of the current series against the diamondbacks"
956,8,C,R6,0,1,The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.
956,41,C,R6,0,0,The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.
956,146,C,R6,0,0,The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.
2191,1042,C,R41,1,0,"Gotta love rednecks. Loud, stupid, stubborn, and full o schitt."
2191,1544,C,R41,0,0,"Gotta love rednecks. Loud, stupid, stubborn, and full o schitt."
2191,1761,C,R41,0,0,"Gotta love rednecks. Loud, stupid, stubborn, and full o schitt."
2841,1106,C,R41,0,1,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;
2841,1127,C,R41,0,1,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;
2841,1537,C,R41,0,0,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;
1678,1289,C,R28,0,1,@###### @###### your a fag
1678,1400,C,R28,1,1,@###### @###### your a fag
1678,1412,C,R28,0,1,@###### @###### your a fag
1471,1026,C,R21,1,1,Punk ass broke faggots.
1471,1156,C,R21,1,1,Punk ass broke faggots.
1471,1288,C,R21,1,1,Punk ass broke faggots.
488,37,C,R38,0,0,RT @###### Lmao they all trash before &amp; after &#128530;&#128557;
488,320,C,R38,0,1,RT @###### Lmao they all trash before &amp; after &#128530;&#128557;
488,341,C,R38,0,0,RT @###### Lmao they all trash before &amp; after &#128530;&#128557;
376,47,C,R26,0,1,@###### @###### racist @###### tx trash racist why wld u intvw @###### n ask racist questions itwas so disrespectful
376,280,C,R26,0,0,@###### @###### racist @###### tx trash racist why wld u intvw @###### n ask racist questions itwas so disrespectful
93,328,C,R43,0,0,RT @###### when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who sel&#8230;
93,334,C,R43,0,0,RT @###### when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who sel&#8230;
93,338,C,R43,0,0,RT @###### when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who sel&#8230;
2433,1422,C,R33,1,1,Why do peeps gotta be mad ghetto nowadays? Smh pull up your pants!
2433,1548,C,R33,1,0,Why do peeps gotta be mad ghetto nowadays? Smh pull up your pants!
2433,1746,C,R33,0,0,Why do peeps gotta be mad ghetto nowadays? Smh pull up your pants!
1531,1110,C,R31,1,1,"imma tall dread head wit a fat face
bitch do better"
1531,1168,C,R31,0,1,"imma tall dread head wit a fat face
bitch do better"
1531,1285,C,R31,1,1,"imma tall dread head wit a fat face
bitch do better"
2455,1419,C,R5,0,0,"RT @###### One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
2455,1515,C,R5,0,0,"RT @###### One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
2455,1534,C,R5,0,0,"RT @###### One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
2126,1112,C,R26,0,1,RT @###### @###### bitch don't nobody care
2126,1278,C,R26,0,1,RT @###### @###### bitch don't nobody care
2126,1417,C,R26,0,1,RT @###### @###### bitch don't nobody care
1993,1398,C,R43,0,1,I'm lactose and hoe nigga tolerant
1993,1431,C,R43,0,1,I'm lactose and hoe nigga tolerant
1993,1555,C,R43,0,1,I'm lactose and hoe nigga tolerant
771,60,C,R21,0,0,"RT @###### It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime"
771,321,C,R21,0,0,"RT @###### It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime"
771,395,C,R21,0,0,"RT @###### It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime"
441,121,C,R41,0,0,Taco Bell is super trash when you're sober
441,131,C,R41,0,0,Taco Bell is super trash when you're sober
441,134,C,R41,0,0,Taco Bell is super trash when you're sober
1079,1158,C,R29,0,1,This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;
1079,1517,C,R29,1,1,This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;
1079,1751,C,R29,1,1,This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;
2665,1008,C,R15,1,1,@###### lol trash I would of kept it if she was cute
2665,1432,C,R15,0,0,@###### lol trash I would of kept it if she was cute
2665,1878,C,R15,0,0,@###### lol trash I would of kept it if she was cute
959,8,C,R9,0,0,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined"
959,41,C,R9,0,0,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined"
959,146,C,R9,0,0,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined"
2909,1392,C,R9,1,0,Damn @###### &amp; his nigger music waking up the whole school in the morning .. &#128664;&#127926;&#128543;
2909,1410,C,R9,1,0,Damn @###### &amp; his nigger music waking up the whole school in the morning .. &#128664;&#127926;&#128543;
2909,1717,C,R9,1,1,Damn @###### &amp; his nigger music waking up the whole school in the morning .. &#128664;&#127926;&#128543;
1102,1150,C,R2,0,0,"RT @###### @###### @###### yea but cotto was frustrated n didnt wanna go on,and like a bitch he left the ring as soo&#8230;"
1102,1416,C,R2,0,0,"RT @###### @###### @###### yea but cotto was frustrated n didnt wanna go on,and like a bitch he left the ring as soo&#8230;"
1102,1513,C,R2,0,0,"RT @###### @###### @###### yea but cotto was frustrated n didnt wanna go on,and like a bitch he left the ring as soo&#8230;"
2453,1419,C,R3,0,1,Idc I eat the pussy &#128513;
2453,1515,C,R3,0,1,Idc I eat the pussy &#128513;
2453,1534,C,R3,0,1,Idc I eat the pussy &#128513;
1057,1158,C,R7,0,0,"@###### yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way"
1057,1517,C,R7,0,0,"@###### yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way"
1057,1751,C,R7,0,1,"@###### yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way"
602,28,C,R2,0,0,"For instance...Nikki said BET you won't fight her. I said bet? She said bet. Whipped a quick u-turn, whooped that ass, and went to jail &#128514;"
602,31,C,R2,0,0,"For instance...Nikki said BET you won't fight her. I said bet? She said bet. Whipped a quick u-turn, whooped that ass, and went to jail &#128514;"
602,164,C,R2,0,0,"For instance...Nikki said BET you won't fight her. I said bet? She said bet. Whipped a quick u-turn, whooped that ass, and went to jail &#128514;"
2375,1504,C,R25,0,1,"@###### bitch shut up and hand me some of those flowers you selling, the light is about to change."
2375,1542,C,R25,0,1,"@###### bitch shut up and hand me some of those flowers you selling, the light is about to change."
2375,1551,C,R25,0,1,"@###### bitch shut up and hand me some of those flowers you selling, the light is about to change."
452,37,C,R2,0,1,"""IBS"" irritable bitch syndrome."
452,320,C,R2,0,1,"""IBS"" irritable bitch syndrome."
452,341,C,R2,0,1,"""IBS"" irritable bitch syndrome."
2405,1422,C,R5,1,0,It's the most hillbilly thought ever. A thing is a way ONE TIME or to ONE AUDIENCE and therefore it must be that way always.
2405,1548,C,R5,1,0,It's the most hillbilly thought ever. A thing is a way ONE TIME or to ONE AUDIENCE and therefore it must be that way always.
2405,1746,C,R5,1,1,It's the most hillbilly thought ever. A thing is a way ONE TIME or to ONE AUDIENCE and therefore it must be that way always.
938,38,C,R38,0,0,Anyone want some absolutely amazing and deliciously fresh perfect monkey bread? &#128586;&#128584;
938,141,C,R38,0,0,Anyone want some absolutely amazing and deliciously fresh perfect monkey bread? &#128586;&#128584;
938,269,C,R38,0,0,Anyone want some absolutely amazing and deliciously fresh perfect monkey bread? &#128586;&#128584;
2774,1029,C,R24,0,1,RT @###### Ima catfish a bitch with fake arms
2774,1089,C,R24,0,1,RT @###### Ima catfish a bitch with fake arms
2774,1095,C,R24,1,1,RT @###### Ima catfish a bitch with fake arms
2348,1530,C,R48,1,1,My flow retarded &#128526;
2348,1748,C,R48,0,1,My flow retarded &#128526;
2348,1749,C,R48,0,1,My flow retarded &#128526;
773,60,C,R23,0,0,Lmaoo we was sayin this same statement last year RT @###### Boozer is trash bro I'm done!! &#128514;
773,321,C,R23,0,0,Lmaoo we was sayin this same statement last year RT @###### Boozer is trash bro I'm done!! &#128514;
773,395,C,R23,0,0,Lmaoo we was sayin this same statement last year RT @###### Boozer is trash bro I'm done!! &#128514;
165,91,C,R15,0,0,RT @###### Soulja boy trash now but I'm not gonna act like I never cranked that superman.
165,286,C,R15,0,0,RT @###### Soulja boy trash now but I'm not gonna act like I never cranked that superman.
165,407,C,R15,0,0,RT @###### Soulja boy trash now but I'm not gonna act like I never cranked that superman.
335,104,C,R35,0,1,I'm already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah I just wanted to say you're a hoe
335,161,C,R35,0,1,I'm already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah I just wanted to say you're a hoe
335,273,C,R35,0,1,I'm already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah I just wanted to say you're a hoe
504,111,C,R4,0,1,And when I say DOH DOH DOH DOH bitch that be Kdot
504,336,C,R4,0,1,And when I say DOH DOH DOH DOH bitch that be Kdot
504,344,C,R4,0,1,And when I say DOH DOH DOH DOH bitch that be Kdot
2456,1419,C,R6,0,0,RT @###### @###### not only you. and that pom stuff? totally porn.
2456,1515,C,R6,0,1,RT @###### @###### not only you. and that pom stuff? totally porn.
2456,1534,C,R6,0,0,RT @###### @###### not only you. and that pom stuff? totally porn.
629,28,C,R29,0,0,30 mins for @###### n @###### to pick out a trash can @ meijer....now do u guys understand why I took 3 shots before this trip
629,31,C,R29,0,0,30 mins for @###### n @###### to pick out a trash can @ meijer....now do u guys understand why I took 3 shots before this trip
629,164,C,R29,0,0,30 mins for @###### n @###### to pick out a trash can @ meijer....now do u guys understand why I took 3 shots before this trip
