tweet.id,id,version,batch.tweet,hate.speech,offensive.language,tweet_hashed
1897,1709,D,R47,0,0,"In a movie, everybody ain't the star... Need Co stars and extras... &#171;@###### I hate hoes that take pride in being the other chick&#187;"
1897,1713,D,R47,0,0,"In a movie, everybody ain't the star... Need Co stars and extras... &#171;@###### I hate hoes that take pride in being the other chick&#187;"
654,142,D,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,782,D,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,788,D,R4,0,1,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,823,D,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,827,D,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,834,D,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,851,D,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,898,D,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,905,D,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,920,D,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
1682,1070,D,R32,0,0,I would never hit a woman but I would slap a hoe
1682,1618,D,R32,0,1,I would never hit a woman but I would slap a hoe
1682,1640,D,R32,0,1,I would never hit a woman but I would slap a hoe
1682,1660,D,R32,0,1,I would never hit a woman but I would slap a hoe
1682,1668,D,R32,0,1,I would never hit a woman but I would slap a hoe
1905,976,D,R5,0,1,Why you gotta be such a hoe smh I ain't captain save a hoe !!
1905,1352,D,R5,0,1,Why you gotta be such a hoe smh I ain't captain save a hoe !!
2689,1028,D,R39,0,0,@###### ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-)
2689,1343,D,R39,0,0,@###### ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-)
2689,1371,D,R39,0,0,@###### ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-)
979,25,D,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,812,D,R29,0,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,830,D,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,842,D,R29,0,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,848,D,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,854,D,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,857,D,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,861,D,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,863,D,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,870,D,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,880,D,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,889,D,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,897,D,R29,0,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,899,D,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,902,D,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,919,D,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,924,D,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
309,26,D,R9,0,0,RT @###### Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck&#8230;
309,30,D,R9,0,0,RT @###### Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck&#8230;
309,109,D,R9,0,1,RT @###### Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck&#8230;
309,137,D,R9,1,0,RT @###### Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck&#8230;
461,67,D,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,135,D,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,318,D,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
2002,1067,D,R2,1,1,"@###### if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live."
2002,1163,D,R2,1,1,"@###### if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live."
2002,1339,D,R2,1,1,"@###### if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live."
2002,1374,D,R2,1,NA,"@###### if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live."
1765,1334,D,R15,1,0,Wicked Oreo
1765,1350,D,R15,0,0,Wicked Oreo
1765,1358,D,R15,0,0,Wicked Oreo
1765,1360,D,R15,1,1,Wicked Oreo
1140,1347,D,R40,1,0,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
1140,1615,D,R40,1,1,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
1140,1627,D,R40,1,1,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
1140,1647,D,R40,0,0,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
1140,1656,D,R40,1,1,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
1140,1675,D,R40,0,1,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
1140,1686,D,R40,1,1,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
1140,1703,D,R40,1,0,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
1890,1052,D,R40,1,1,RT @###### Happy birthday faggot! &#128536; @######
1890,1098,D,R40,1,1,RT @###### Happy birthday faggot! &#128536; @######
1890,1631,D,R40,1,1,RT @###### Happy birthday faggot! &#128536; @######
1890,1652,D,R40,1,1,RT @###### Happy birthday faggot! &#128536; @######
1890,1697,D,R40,1,1,RT @###### Happy birthday faggot! &#128536; @######
1890,1709,D,R40,1,0,RT @###### Happy birthday faggot! &#128536; @######
1890,1713,D,R40,1,1,RT @###### Happy birthday faggot! &#128536; @######
161,148,D,R11,0,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,762,D,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,765,D,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,829,D,R11,0,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,836,D,R11,1,0,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,846,D,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,847,D,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,864,D,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,873,D,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,883,D,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,884,D,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,892,D,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,893,D,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,894,D,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,895,D,R11,1,0,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,909,D,R11,0,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,913,D,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,916,D,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
789,35,D,R39,1,1,I hate when females try to sound like bird heads
789,62,D,R39,0,1,I hate when females try to sound like bird heads
789,123,D,R39,0,0,I hate when females try to sound like bird heads
2706,1034,D,R6,0,1,These hoes be lying to all of us nigga I got news for the monogamous niggas yo bitch fucking anonymous niggas!!!
2706,1162,D,R6,1,1,These hoes be lying to all of us nigga I got news for the monogamous niggas yo bitch fucking anonymous niggas!!!
2706,1344,D,R6,1,1,These hoes be lying to all of us nigga I got news for the monogamous niggas yo bitch fucking anonymous niggas!!!
2570,1368,D,R20,0,1,#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes
2570,1620,D,R20,1,1,#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes
2570,1626,D,R20,1,1,#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes
2570,1658,D,R20,1,1,#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes
2570,1662,D,R20,1,1,#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes
2570,1681,D,R20,1,1,#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes
2570,1684,D,R20,0,1,#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes
1005,1005,D,R5,0,0,Offensive line is trash
1005,1335,D,R5,0,0,Offensive line is trash
1005,1382,D,R5,0,0,Offensive line is trash
2095,1125,D,R45,1,1,RT @###### You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr&#8230;
2095,1128,D,R45,1,1,RT @###### You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr&#8230;
2095,1376,D,R45,1,1,RT @###### You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr&#8230;
44,78,D,R44,1,1,Screaming money over hoes nigga you ain't fuck shit
44,86,D,R44,0,1,Screaming money over hoes nigga you ain't fuck shit
44,167,D,R44,0,1,Screaming money over hoes nigga you ain't fuck shit
44,382,D,R44,1,1,Screaming money over hoes nigga you ain't fuck shit
44,514,D,R44,0,1,Screaming money over hoes nigga you ain't fuck shit
44,592,D,R44,1,1,Screaming money over hoes nigga you ain't fuck shit
44,612,D,R44,1,1,Screaming money over hoes nigga you ain't fuck shit
44,752,D,R44,1,1,Screaming money over hoes nigga you ain't fuck shit
44,817,D,R44,1,1,Screaming money over hoes nigga you ain't fuck shit
44,1050,D,R44,0,0,Screaming money over hoes nigga you ain't fuck shit
44,1087,D,R44,0,0,Screaming money over hoes nigga you ain't fuck shit
44,1109,D,R44,0,1,Screaming money over hoes nigga you ain't fuck shit
44,1240,D,R44,1,1,Screaming money over hoes nigga you ain't fuck shit
44,1905,D,R44,1,1,Screaming money over hoes nigga you ain't fuck shit
44,1918,D,R44,0,1,Screaming money over hoes nigga you ain't fuck shit
44,1938,D,R44,0,1,Screaming money over hoes nigga you ain't fuck shit
44,1965,D,R44,0,1,Screaming money over hoes nigga you ain't fuck shit
1642,1075,D,R42,0,0,"@###### As in, ""throw birds with long pointy beaks at you""?"
1642,1142,D,R42,0,0,"@###### As in, ""throw birds with long pointy beaks at you""?"
1642,1644,D,R42,0,0,"@###### As in, ""throw birds with long pointy beaks at you""?"
1642,1680,D,R42,0,0,"@###### As in, ""throw birds with long pointy beaks at you""?"
1642,1691,D,R42,0,0,"@###### As in, ""throw birds with long pointy beaks at you""?"
859,39,D,R9,1,1,&lt;&lt;&lt;when it's yellow outside
859,115,D,R9,1,0,&lt;&lt;&lt;when it's yellow outside
859,152,D,R9,0,0,&lt;&lt;&lt;when it's yellow outside
859,162,D,R9,0,0,&lt;&lt;&lt;when it's yellow outside
2497,1625,D,R47,0,0,Early bird get the worm.
2497,1629,D,R47,0,0,Early bird get the worm.
2497,1635,D,R47,0,0,Early bird get the worm.
2497,1643,D,R47,0,0,Early bird get the worm.
2497,1649,D,R47,0,0,Early bird get the worm.
2497,1654,D,R47,0,0,Early bird get the worm.
2497,1663,D,R47,0,0,Early bird get the worm.
2497,1679,D,R47,0,0,Early bird get the worm.
2497,1711,D,R47,0,0,Early bird get the worm.
1110,1347,D,R10,0,0,"RT @###### Who's gassin these hoes, BP? &#128564;"
1110,1615,D,R10,0,0,"RT @###### Who's gassin these hoes, BP? &#128564;"
1110,1627,D,R10,0,0,"RT @###### Who's gassin these hoes, BP? &#128564;"
1110,1647,D,R10,0,1,"RT @###### Who's gassin these hoes, BP? &#128564;"
1110,1656,D,R10,0,1,"RT @###### Who's gassin these hoes, BP? &#128564;"
1110,1675,D,R10,0,1,"RT @###### Who's gassin these hoes, BP? &#128564;"
1110,1686,D,R10,0,1,"RT @###### Who's gassin these hoes, BP? &#128564;"
1110,1703,D,R10,0,0,"RT @###### Who's gassin these hoes, BP? &#128564;"
2263,1004,D,R13,1,1,I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.
2263,1155,D,R13,1,0,I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.
2263,1638,D,R13,1,1,I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.
2263,1657,D,R13,1,1,I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.
2263,1676,D,R13,1,1,I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.
2263,1700,D,R13,1,1,I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.
2263,1710,D,R13,1,1,I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.
1808,1357,D,R8,0,1,"""I'm sorry I fucked yo bitch... But she really dig a nigga"" @######"
1808,1373,D,R8,1,1,"""I'm sorry I fucked yo bitch... But she really dig a nigga"" @######"
1808,1630,D,R8,0,1,"""I'm sorry I fucked yo bitch... But she really dig a nigga"" @######"
1808,1664,D,R8,0,1,"""I'm sorry I fucked yo bitch... But she really dig a nigga"" @######"
1808,1672,D,R8,0,1,"""I'm sorry I fucked yo bitch... But she really dig a nigga"" @######"
1808,1673,D,R8,0,1,"""I'm sorry I fucked yo bitch... But she really dig a nigga"" @######"
2336,977,D,R36,0,0,"@###### No problem, remembering all those quirks can be a real bitch."
2336,1338,D,R36,0,0,"@###### No problem, remembering all those quirks can be a real bitch."
2336,1354,D,R36,0,0,"@###### No problem, remembering all those quirks can be a real bitch."
2336,1381,D,R36,0,0,"@###### No problem, remembering all those quirks can be a real bitch."
2576,1368,D,R26,0,0,"RT @###### Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;"
2576,1620,D,R26,0,0,"RT @###### Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;"
2576,1626,D,R26,0,0,"RT @###### Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;"
2576,1658,D,R26,0,0,"RT @###### Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;"
2576,1662,D,R26,0,0,"RT @###### Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;"
2576,1681,D,R26,0,0,"RT @###### Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;"
2576,1684,D,R26,0,0,"RT @###### Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;"
1940,976,D,R40,1,1,Eagles fuck around &amp; lose it'll be kill the cracker at the Sophi crib smfh
1940,1352,D,R40,1,1,Eagles fuck around &amp; lose it'll be kill the cracker at the Sophi crib smfh
2840,1115,D,R40,0,0,I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!
2840,1377,D,R40,0,0,I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!
