tweet.id,id,version,batch.tweet,hate.speech,offensive.language,tweet_hashed
511,336,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,344,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,365,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,376,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,385,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,390,C,R11,1,1,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,445,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,450,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,460,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,470,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,506,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,520,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,528,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,603,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,611,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,625,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,661,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,673,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,716,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,719,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,726,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,740,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
511,750,C,R11,0,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
2077,1279,C,R27,1,1,@###### thank you based pee slit
2077,1389,C,R27,0,0,@###### thank you based pee slit
2077,1407,C,R27,0,0,@###### thank you based pee slit
1897,1411,C,R47,0,0,"In a movie, everybody ain't the star... Need Co stars and extras... &#171;@###### I hate hoes that take pride in being the other chick&#187;"
1897,1757,C,R47,0,0,"In a movie, everybody ain't the star... Need Co stars and extras... &#171;@###### I hate hoes that take pride in being the other chick&#187;"
1897,1758,C,R47,0,0,"In a movie, everybody ain't the star... Need Co stars and extras... &#171;@###### I hate hoes that take pride in being the other chick&#187;"
654,58,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,71,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,324,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,327,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,340,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,375,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,399,C,R4,0,1,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,481,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,501,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,535,C,R4,0,1,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,556,C,R4,0,1,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,563,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,594,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,634,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,638,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,659,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,685,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,686,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,694,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,734,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,748,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,809,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
654,813,C,R4,0,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
1682,1289,C,R32,0,1,I would never hit a woman but I would slap a hoe
1682,1400,C,R32,0,1,I would never hit a woman but I would slap a hoe
1682,1412,C,R32,0,1,I would never hit a woman but I would slap a hoe
1682,1421,C,R32,0,1,I would never hit a woman but I would slap a hoe
1682,1439,C,R32,1,1,I would never hit a woman but I would slap a hoe
1905,1528,C,R5,0,1,Why you gotta be such a hoe smh I ain't captain save a hoe !!
1905,1838,C,R5,1,1,Why you gotta be such a hoe smh I ain't captain save a hoe !!
1905,1840,C,R5,0,1,Why you gotta be such a hoe smh I ain't captain save a hoe !!
2689,1008,C,R39,0,0,@###### ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-)
2689,1432,C,R39,0,1,@###### ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-)
2689,1878,C,R39,0,0,@###### ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-)
2689,1883,C,R39,0,0,@###### ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-)
2689,1888,C,R39,0,1,@###### ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-)
979,8,C,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,41,C,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
979,146,C,R29,1,1,"Fuck you faggot ""@###### Grow up RT @###### I'm gonna be an old ass man STILL playing video games"""
309,104,C,R9,1,1,RT @###### Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck&#8230;
309,161,C,R9,0,0,RT @###### Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck&#8230;
309,273,C,R9,1,1,RT @###### Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck&#8230;
309,290,C,R9,1,0,RT @###### Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck&#8230;
309,297,C,R9,0,1,RT @###### Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck&#8230;
461,37,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,320,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,341,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,362,C,R11,0,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,378,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,384,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,397,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,443,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,447,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,455,C,R11,0,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,457,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,476,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,493,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,518,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,522,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,525,C,R11,0,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,533,C,R11,0,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,564,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,583,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,608,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,633,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,644,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,654,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,679,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,742,C,R11,1,0,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,774,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,801,C,R11,1,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
461,811,C,R11,0,1,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
2002,1033,C,R2,1,1,"@###### if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live."
2002,1041,C,R2,1,0,"@###### if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live."
2002,1821,C,R2,1,0,"@###### if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live."
2002,1825,C,R2,1,1,"@###### if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live."
1765,1083,C,R15,0,0,Wicked Oreo
1765,1099,C,R15,0,0,Wicked Oreo
1765,1276,C,R15,0,0,Wicked Oreo
1765,1280,C,R15,0,0,Wicked Oreo
1140,1150,C,R40,1,0,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
1140,1416,C,R40,1,0,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
1140,1513,C,R40,1,1,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
1140,1554,C,R40,0,1,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
1890,1411,C,R40,0,1,RT @###### Happy birthday faggot! &#128536; @######
1890,1757,C,R40,1,0,RT @###### Happy birthday faggot! &#128536; @######
1890,1758,C,R40,0,1,RT @###### Happy birthday faggot! &#128536; @######
161,91,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,286,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,407,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,409,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,411,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,508,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,516,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,537,C,R11,0,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,541,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,550,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,554,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,562,C,R11,0,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,590,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,617,C,R11,1,0,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,621,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,651,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,656,C,R11,0,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,669,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,682,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,737,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
161,749,C,R11,1,1,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
789,60,C,R39,0,0,I hate when females try to sound like bird heads
789,321,C,R39,0,1,I hate when females try to sound like bird heads
789,395,C,R39,0,0,I hate when females try to sound like bird heads
789,419,C,R39,1,0,I hate when females try to sound like bird heads
789,471,C,R39,0,0,I hate when females try to sound like bird heads
789,478,C,R39,1,0,I hate when females try to sound like bird heads
789,542,C,R39,0,0,I hate when females try to sound like bird heads
789,648,C,R39,0,0,I hate when females try to sound like bird heads
789,699,C,R39,1,0,I hate when females try to sound like bird heads
789,738,C,R39,0,0,I hate when females try to sound like bird heads
789,739,C,R39,0,0,I hate when females try to sound like bird heads
789,741,C,R39,0,0,I hate when females try to sound like bird heads
789,751,C,R39,1,0,I hate when females try to sound like bird heads
